##############	##### OUTPUT FILE	: joey40.dat	###################


TIME (ns)  SUR	FACE TEMPERATURE(	"K), MELT DEPT"	H(A) & EVAPN. DEPTH(A)
504.2123718	1700.1604004  2	5904.236328	8043.431152
504.412384	1700.0937500  2	5902.103516	8043.431152
504.6123962	1700.0272217  2	5899.972656	8043.431152
504.8124084	1699.9610596  2	5897.839844	8043.431152
505.0124207	1699.8952637  2	5895.707031	8043.431152
505.2124329	1699.8295898  2	5893.574219	8043.431152
505.4124451	1699.7642822  2	5891.439453	8043.431152
505.6124573	1699.6990967  2	5889.304688	8043.431152
505.8124695	1699.6343994  2	5887.171875	8043.431152
506.0124817	1699.5698242  2	5885.039063	8043.431152
506.2124939	1699.5054932  2	5882.902344	8043.431152
506.4125061	1699.4415283  2	5880.765625	8043.431152
506.6125183	1699.3778076  2	5878.628906	8043.431152
506.8125305	1699.3143311  2	5876.494141	8043.431152
507.0125427	1699.2512207  2	5874.357422	8043.431152
507.2125549	1699.1882324  2	5872.220703	8043.431152
507.4125671	1699.1256104  2	5870.082031	8043.431152
507.6125793	1699.0631104  2	5867.943359	8043.431152
507.8125916	1699.0009766  2	5865.804688	8043.431152
508.0126038	1698.9390869  2	5863.666016	8043.431152
508.212616	1698.8774414  2	5861.527344	8043.431152
508.4126282	1698.8161621  2	5859.388672	8043.431152
508.6126404	1698.7550049  2	5857.248047	8043.431152
508.8126526	1698.6940918  2	5855.105469	8043.431152
509.0126648	1698.6335449  2	5852.966797	8043.431152
509.212677	1698.5731201  2	5850.824219	8043.431152
509.4126892	1698.5130615  2	5848.683594	8043.431152
509.6127014	1698.4532471  2	5846.542969	8043.431152
509.8127136	1698.3936768  2	5844.402344	8043.431152
510.0127258	1698.3343506  2	5842.257813	8043.431152
510.212738	1698.2751465  2	5840.115234	8043.431152
510.4127502	1698.2163086  2	5837.972656	8043.431152
510.6127625	1698.1577148  2	5835.828125	8043.431152
510.8127747	1698.0993652  2	5833.685547	8043.431152
511.0127869	1698.0412598  2	5831.541016	8043.431152
511.2127991	1697.9833984  2	5829.398438	8043.431152
511.4128113	1697.9257812  2	5827.253906	8043.431152
511.6128235	1697.8684082  2	5825.107422	8043.431152
511.8128357	1697.8112793  2	5822.960938	8043.431152
512.0128174	1697.7543945  2	5820.816406	8043.431152
512.2128296	1697.6977539  2	5818.669922	8043.431152
512.4128418	1697.6412354  2	5816.523438	8043.431152
512.612854	1697.5850830  2	5814.378906	8043.431152
512.8128662	1697.5291748  2	5812.232422	8043.431152
513.0128784	1697.4733887  2	5810.087891	8043.431152
513.2128906	1697.4179688  2	5807.9375	8043.431152
513.4129028	1697.3626709  2	5805.789063	8043.431152
513.612915	1697.3077393  2	5803.642578	8043.431152
513.8129272	1697.2529297  2	5801.494141	8043.431152
514.0129395	1697.1983643  2	5799.345703	8043.431152
514.2129517	1697.1440430  2	5797.197266	8043.431152
514.4129639	1697.0899658  2	5795.048828	8043.431152
514.6129761	1697.0360107  2	5792.902344	8043.431152
514.8129883	1696.9824219  2	5790.751953	8043.431152
515.0130005	1696.9289551  2	5788.603516	8043.431152
515.2130127	1696.8758545  2	5786.455078	8043.431152
515.4130249	1696.8228760  2	5784.302734	8043.431152
515.6130371	1696.7701416  2	5782.154297	8043.431152
515.8130493	1696.7176514  2	5780.001953	8043.431152
516.0130615	1696.6652832  2	5777.853516	8043.431152
516.2130737	1696.6132812  2	5775.701172	8043.431152
516.4130859	1696.5614014  2	5773.550781	8043.431152
516.6130981	1696.5097656  2	5771.400391	8043.431152
516.8131104	1696.4583740  2	5769.25	8043.431152
517.0131226	1696.4071045  2	5767.099609	8043.431152
517.2131348	1696.3562012  2	5764.949219	8043.431152
517.413147	1696.3054199  2	5762.798828	8043.431152
517.6131592	1696.2548828  2	5760.644531	8043.431152
517.8131714	1696.2044678  2	5758.492188	8043.431152
518.0131836	1696.1544189  2	5756.339844	8043.431152
518.2131958	1696.1044922  2	5754.185547	8043.431152
518.413208	1696.0548096  2	5752.033203	8043.431152
518.6132202	1696.0052490  2	5749.880859	8043.431152
518.8132324	1695.9559326  2	5747.728516	8043.431152
519.0132446	1695.9068604  2	5745.574219	8043.431152
519.2132568	1695.8580322  2	5743.421875	8043.431152
519.413269	1695.8093262  2	5741.269531	8043.431152
519.6132812	1695.7609863  2	5739.117188	8043.431152
519.8132935	1695.7126465  2	5736.962891	8043.431152
520.0133057	1695.6646729  2	5734.810547	8043.431152
520.2133179	1695.6168213  2	5732.658203	8043.431152
520.4133301	1695.5692139  2	5730.503906	8043.431152
520.6133423	1695.5217285  2	5728.351563	8043.431152
520.8133545	1695.4744873  2	5726.197266	8043.431152
521.0133667	1695.4274902  2	5724.042969	8043.431152
521.2133789	1695.3806152  2	5721.886719	8043.431152
521.4133911	1695.3339844  2	5719.732422	8043.431152
521.6134033	1695.2875977  2	5717.576172	8043.431152
521.8134155	1695.2413330  2	5715.421875	8043.431152
522.0134277	1695.1953125  2	5713.265625	8043.431152
522.2134399	1695.1494141  2	5711.111328	8043.431152
522.4134521	1695.1037598  2	5708.955078	8043.431152
522.6134644	1695.0583496  2	5706.800781	8043.431152
522.8134766	1695.0130615  2	5704.644531	8043.431152
523.0134888	1694.9680176  2	5702.490234	8043.431152
523.213501	1694.9230957  2	5700.333984	8043.431152
523.4135132	1694.8784180  2	5698.179688	8043.431152
523.6135254	1694.8339844  2	5696.023438	8043.431152
523.8135376	1694.7896729  2	5693.869141	8043.431152
524.0135498	1694.7454834  2	5691.712891	8043.431152
524.213562	1694.7016602  2	5689.558594	8043.431152
524.4135742	1694.6578369  2	5687.402344	8043.431152
524.6135864	1694.6142578  2	5685.248047	8043.431152
524.8135986	1694.5709229  2	5683.091797	8043.431152
525.0136108	1694.5277100  2	5680.9375	8043.431152
525.213623	1694.4847412  2	5678.78125	8043.431152
525.4136353	1694.4418945  2	5676.625	8043.431152
525.6136475	1694.3992920  2	5674.470703	8043.431152
525.8136597	1694.3568115  2	5672.314453	8043.431152
526.0136719	1694.3145752  2	5670.160156	8043.431152
526.2136841	1694.2724609  2	5668.003906	8043.431152
526.4136963	1694.2305908  2	5665.849609	8043.431152
526.6137085	1694.1888428  2	5663.693359	8043.431152
526.8137207	1694.1473389  2	5661.539063	8043.431152
527.0137329	1694.1059570  2	5659.382813	8043.431152
527.2137451	1694.0646973  2	5657.228516	8043.431152
527.4137573	1694.0236816  2	5655.072266	8043.431152
527.6137695	1693.9829102  2	5652.917969	8043.431152
527.8137817	1693.9421387  2	5650.761719	8043.431152
528.0137939	1693.9017334  2	5648.607422	8043.431152
528.2138062	1693.8613281  2	5646.451172	8043.431152
528.4138184	1693.8212891  2	5644.296875	8043.431152
528.6138306	1693.7812500  2	5642.140625	8043.431152
528.8138428	1693.7414551  2	5639.986328	8043.431152
529.013855	1693.7017822  2	5637.830078	8043.431152
529.2138672	1693.6623535  2	5635.675781	8043.431152
529.4138794	1693.6230469  2	5633.519531	8043.431152
529.6138916	1693.5838623  2	5631.365234	8043.431152
529.8139038	1693.5449219  2	5629.208984	8043.431152
530.013916	1693.5062256  2	5627.054688	8043.431152
530.2139282	1693.4675293  2	5624.898438	8043.431152
530.4139404	1693.4290771  2	5622.744141	8043.431152
530.6139526	1693.3907471  2	5620.587891	8043.431152
530.8139648	1693.3526611  2	5618.433594	8043.431152
531.0139771	1693.3146973  2	5616.277344	8043.431152
531.2139893	1693.2768555  2	5614.123047	8043.431152
531.4140015	1693.2392578  2	5611.966797	8043.431152
531.6140137	1693.2017822  2	5609.810547	8043.431152
531.8140259	1693.1644287  2	5607.65625	8043.431152
532.0140381	1693.1273193  2	5605.5	8043.431152
532.2140503	1693.0903320  2	5603.345703	8043.431152
532.4140625	1693.0534668  2	5601.189453	8043.431152
532.6140747	1693.0168457  2	5599.035156	8043.431152
532.8140869	1692.9802246  2	5596.878906	8043.431152
533.0140991	1692.9439697  2	5594.724609	8043.431152
533.2141113	1692.9077148  2	5592.568359	8043.431152
533.4141235	1692.8717041  2	5590.414063	8043.431152
533.6141357	1692.8358154  2	5588.257813	8043.431152
533.8141479	1692.8000488  2	5586.103516	8043.431152
534.0141602	1692.7644043  2	5583.947266	8043.431152
534.2141724	1692.7290039  2	5581.792969	8043.431152
534.4141846	1692.6937256  2	5579.640625	8043.431152
534.6141968	1692.6585693  2	5577.488281	8043.431152
534.814209	1692.6236572  2	5575.333984	8043.431152
535.0142212	1692.5888672  2	5573.181641	8043.431152
535.2142334	1692.5541992  2	5571.029297	8043.431152
535.4142456	1692.5196533  2	5568.876953	8043.431152
535.6142578	1692.4852295  2	5566.722656	8043.431152
535.81427	1692.4510498  2	5564.568359	8043.431152
536.0142822	1692.4169922  2	5562.417969	8043.431152
536.2142944	1692.3830566  2	5560.263672	8043.431152
536.4143066	1692.3492432  2	5558.111328	8043.431152
536.6143188	1692.3155518  2	5555.957031	8043.431152
536.8143311	1692.2821045  2	5553.806641	8043.431152
537.0143433	1692.2487793  2	5551.652344	8043.431152
537.2143555	1692.2155762  2	5549.5	8043.431152
537.4143677	1692.1824951  2	5547.345703	8043.431152
537.6143799	1692.1495361  2	5545.195313	8043.431152
537.8143921	1692.1168213  2	5543.041016	8043.431152
538.0144043	1692.0842285  2	5540.886719	8043.431152
538.2144165	1692.0517578  2	5538.734375	8043.431152
538.4144287	1692.0194092  2	5536.583984	8043.431152
538.6144409	1691.9871826  2	5534.433594	8043.431152
538.8144531	1691.9550781  2	5532.283203	8043.431152
539.0144653	1691.9232178  2	5530.132813	8043.431152
539.2144775	1691.8913574  2	5527.982422	8043.431152
539.4144897	1691.8597412  2	5525.830078	8043.431152
539.614502	1691.8282471  2	5523.681641	8043.431152
539.8145142	1691.7968750  2	5521.529297	8043.431152
540.0145264	1691.7656250  2	5519.380859	8043.431152
540.2145386	1691.7344971  2	5517.228516	8043.431152
540.4145508	1691.7034912  2	5515.080078	8043.431152
540.614563	1691.6727295  2	5512.927734	8043.431152
540.8145752	1691.6419678  2	5510.777344	8043.431152
541.0145874	1691.6114502  2	5508.626953	8043.431152
541.2145996	1691.5810547  2	5506.476563	8043.431152
541.4146118	1691.5506592  2	5504.330078	8043.431152
541.614624	1691.5205078  2	5502.179688	8043.431152
541.8146362	1691.4904785  2	5500.03125	8043.431152
542.0146484	1691.4605713  2	5497.884766	8043.431152
542.2146606	1691.4307861  2	5495.736328	8043.431152
542.4146729	1691.4011230  2	5493.587891	8043.431152
542.6146851	1691.3717041  2	5491.439453	8043.431152
542.8146973	1691.3422852  2	5489.291016	8043.431152
543.0147095	1691.3129883  2	5487.144531	8043.431152
543.2147217	1691.2839355  2	5484.994141	8043.431152
543.4147339	1691.2548828  2	5482.847656	8043.431152
543.6147461	1691.2260742  2	5480.699219	8043.431152
543.8147583	1691.1972656  2	5478.552734	8043.431152
544.0147705	1691.1687012  2	5476.408203	8043.431152
544.2147827	1691.1401367  2	5474.261719	8043.431152
544.4147949	1691.1118164  2	5472.115234	8043.431152
544.6148071	1691.0834961  2	5469.970703	8043.431152
544.8148193	1691.0554199  2	5467.824219	8043.431152
545.0148315	1691.0273438  2	5465.679688	8043.431152
545.2148438	1690.9995117  2	5463.533203	8043.431152
545.414856	1690.9718018  2	5461.386719	8043.431152
545.6148682	1690.9440918  2	5459.242188	8043.431152
545.8148804	1690.9166260  2	5457.095703	8043.431152
546.0148926	1690.8891602  2	5454.951172	8043.431152
546.2149048	1690.8619385  2	5452.808594	8043.431152
546.414917	1690.8347168  2	5450.666016	8043.431152
546.6149292	1690.8077393  2	5448.521484	8043.431152
546.8149414	1690.7807617  2	5446.378906	8043.431152
547.0149536	1690.7540283  2	5444.234375	8043.431152
547.2149658	1690.7272949  2	5442.091797	8043.431152
547.414978	1690.7008057  2	5439.949219	8043.431152
547.6149902	1690.6743164  2	5437.804688	8043.431152
547.8150024	1690.6479492  2	5435.660156	8043.431152
548.0150146	1690.6218262  2	5433.521484	8043.431152
548.2150269	1690.5957031  2	5431.378906	8043.431152
548.4150391	1690.5697021  2	5429.238281	8043.431152
548.6150513	1690.5438232  2	5427.097656	8043.431152
548.8150635	1690.5180664  2	5424.957031	8043.431152
549.0150757	1690.4924316  2	5422.814453	8043.431152
549.2150879	1690.4669189  2	5420.675781	8043.431152
549.4151001	1690.4414062  2	5418.533203	8043.431152
549.6151123	1690.4161377  2	5416.392578	8043.431152
549.8151245	1690.3909912  2	5414.251953	8043.431152
550.0151367	1690.3658447  2	5412.113281	8043.431152
550.2151489	1690.3409424  2	5409.974609	8043.431152
550.4151611	1690.3160400  2	5407.835938	8043.431152
550.6151733	1690.2912598  2	5405.697266	8043.431152
550.8151855	1690.2666016  2	5403.558594	8043.431152
551.0151978	1690.2420654  2	5401.419922	8043.431152
551.21521	1690.2176514  2	5399.28125	8043.431152
551.4152222	1690.1933594  2	5397.142578	8043.431152
551.6152344	1690.1690674  2	5395.005859	8043.431152
551.8152466	1690.1450195  2	5392.869141	8043.431152
552.0152588	1690.1209717  2	5390.734375	8043.431152
552.215271	1690.0971680  2	5388.597656	8043.431152
552.4152832	1690.0733643  2	5386.460938	8043.431152
552.6152954	1690.0496826  2	5384.324219	8043.431152
552.8153076	1690.0261230  2	5382.189453	8043.431152
553.0153198	1690.0025635  2	5380.052734	8043.431152
553.215332	1689.9792480  2	5377.916016	8043.431152
553.4153442	1689.9559326  2	5375.783203	8043.431152
553.6153564	1689.9327393  2	5373.648438	8043.431152
553.8153687	1689.9097900  2	5371.515625	8043.431152
554.0153809	1689.8867188  2	5369.380859	8043.431152
554.2153931	1689.8638916  2	5367.248047	8043.431152
554.4154053	1689.8411865  2	5365.113281	8043.431152
554.6154175	1689.8184814  2	5362.980469	8043.431152
554.8154297	1689.7958984  2	5360.845703	8043.431152
555.0154419	1689.7734375  2	5358.714844	8043.431152
555.2154541	1689.7510986  2	5356.582031	8043.431152
555.4154663	1689.7288818  2	5354.451172	8043.431152
555.6154785	1689.7066650  2	5352.320313	8043.431152
555.8154907	1689.6846924  2	5350.189453	8043.431152
556.0155029	1689.6627197  2	5348.056641	8043.431152
556.2155151	1689.6408691  2	5345.925781	8043.431152
556.4155273	1689.6190186  2	5343.792969	8043.431152
556.6155396	1689.5974121  2	5341.664063	8043.431152
556.8155518	1689.5758057  2	5339.537109	8043.431152
557.015564	1689.5543213  2	5337.408203	8043.431152
557.2155762	1689.5329590  2	5335.277344	8043.431152
557.4155884	1689.5117188  2	5333.148438	8043.431152
557.6156006	1689.4904785  2	5331.019531	8043.431152
557.8156128	1689.4693604  2	5328.890625	8043.431152
558.015625	1689.4483643  2	5326.765625	8043.431152
558.2156372	1689.4274902  2	5324.638672	8043.431152
558.4156494	1689.4066162  2	5322.511719	8043.431152
558.6156616	1689.3859863  2	5320.384766	8043.431152
558.8156738	1689.3652344  2	5318.257813	8043.431152
559.015686	1689.3447266  2	5316.130859	8043.431152
559.2156982	1689.3243408  2	5314.003906	8043.431152
559.4157104	1689.3039551  2	5311.878906	8043.431152
559.6157227	1689.2836914  2	5309.755859	8043.431152
559.8157349	1689.2635498  2	5307.630859	8043.431152
560.0157471	1689.2434082  2	5305.507813	8043.431152
560.2157593	1689.2233887  2	5303.382813	8043.431152
560.4157715	1689.2034912  2	5301.257813	8043.431152
560.6157837	1689.1837158  2	5299.132813	8043.431152
560.8157959	1689.1639404  2	5297.009766	8043.431152
561.0158081	1689.1442871  2	5294.886719	8043.431152
561.2158203	1689.1247559  2	5292.765625	8043.431152
561.4158325	1689.1053467  2	5290.642578	8043.431152
561.6158447	1689.0859375  2	5288.521484	8043.431152
561.8158569	1689.0666504  2	5286.400391	8043.431152
562.0158691	1689.0473633  2	5284.279297	8043.431152
562.2158813	1689.0283203  2	5282.158203	8043.431152
562.4158936	1689.0092773  2	5280.039063	8043.431152
562.6159058	1688.9903564  2	5277.919922	8043.431152
562.815918	1688.9714355  2	5275.800781	8043.431152
563.0159302	1688.9526367  2	5273.679688	8043.431152
563.2159424	1688.9339600  2	5271.560547	8043.431152
563.4159546	1688.9154053  2	5269.441406	8043.431152
563.6159668	1688.8968506  2	5267.324219	8043.431152
563.815979	1688.8784180  2	5265.207031	8043.431152
564.0159912	1688.8599854  2	5263.089844	8043.431152
564.2160034	1688.8417969  2	5260.972656	8043.431152
564.4160156	1688.8234863  2	5258.855469	8043.431152
564.6160278	1688.8054199  2	5256.738281	8043.431152
564.81604	1688.7873535  2	5254.621094	8043.431152
565.0160522	1688.7694092  2	5252.505859	8043.431152
565.2160645	1688.7515869  2	5250.390625	8043.431152
565.4160767	1688.7337646  2	5248.277344	8043.431152
565.6160889	1688.7160645  2	5246.162109	8043.431152
565.8161011	1688.6984863  2	5244.046875	8043.431152
566.0161133	1688.6809082  2	5241.931641	8043.431152
566.2161255	1688.6634521  2	5239.820313	8043.431152
566.4161377	1688.6459961  2	5237.707031	8043.431152
566.6161499	1688.6286621  2	5235.595703	8043.431152
566.8161621	1688.6114502  2	5233.482422	8043.431152
567.0161743	1688.5942383  2	5231.371094	8043.431152
567.2161865	1688.5771484  2	5229.257813	8043.431152
567.4161987	1688.5601807  2	5227.146484	8043.431152
567.6162109	1688.5432129  2	5225.037109	8043.431152
567.8162231	1688.5263672  2	5222.925781	8043.431152
568.0162354	1688.5096436  2	5220.814453	8043.431152
568.2162476	1688.4929199  2	5218.705078	8043.431152
568.4162598	1688.4763184  2	5216.595703	8043.431152
568.616272	1688.4597168  2	5214.484375	8043.431152
568.8162842	1688.4432373  2	5212.376953	8043.431152
569.0162964	1688.4268799  2	5210.269531	8043.431152
569.2163086	1688.4105225  2	5208.162109	8043.431152
569.4163208	1688.3942871  2	5206.054688	8043.431152
569.616333	1688.3780518  2	5203.947266	8043.431152
569.8163452	1688.3619385  2	5201.839844	8043.431152
570.0163574	1688.3459473  2	5199.736328	8043.431152
570.2163696	1688.3299561  2	5197.628906	8043.431152
570.4163818	1688.3140869  2	5195.523438	8043.431152
570.616394	1688.2982178  2	5193.417969	8043.431152
570.8164062	1688.2824707  2	5191.314453	8043.431152
571.0164185	1688.2668457  2	5189.208984	8043.431152
571.2164307	1688.2512207  2	5187.105469	8043.431152
571.4164429	1688.2357178  2	5185.003906	8043.431152
571.6164551	1688.2202148  2	5182.898438	8043.431152
571.8164673	1688.2048340  2	5180.796875	8043.431152
572.0164795	1688.1894531  2	5178.693359	8043.431152
572.2164917	1688.1743164  2	5176.591797	8043.431152
572.4165039	1688.1590576  2	5174.492188	8043.431152
572.6165161	1688.1439209  2	5172.390625	8043.431152
572.8165283	1688.1289062  2	5170.289063	8043.431152
573.0165405	1688.1138916  2	5168.189453	8043.431152
573.2165527	1688.0989990  2	5166.089844	8043.431152
573.4165649	1688.0842285  2	5163.988281	8043.431152
573.6165771	1688.0693359  2	5161.890625	8043.431152
573.8165894	1688.0546875  2	5159.791016	8043.431152
574.0166016	1688.0400391  2	5157.693359	8043.431152
574.2166138	1688.0255127  2	5155.595703	8043.431152
574.416626	1688.0109863  2	5153.498047	8043.431152
574.6166382	1687.9964600  2	5151.398438	8043.431152
574.8166504	1687.9821777  2	5149.304688	8043.431152
575.0166626	1687.9677734  2	5147.208984	8043.431152
575.2166748	1687.9536133  2	5145.113281	8043.431152
575.416687	1687.9393311  2	5143.015625	8043.431152
575.6166992	1687.9252930  2	5140.921875	8043.431152
575.8167114	1687.9112549  2	5138.826172	8043.431152
576.0167236	1687.8972168  2	5136.732422	8043.431152
576.2167358	1687.8833008  2	5134.638672	8043.431152
576.416748	1687.8693848  2	5132.544922	8043.431152
576.6167603	1687.8555908  2	5130.453125	8043.431152
576.8167725	1687.8419189  2	5128.359375	8043.431152
577.0167847	1687.8282471  2	5126.265625	8043.431152
577.2167969	1687.8145752  2	5124.175781	8043.431152
577.4168091	1687.8010254  2	5122.083984	8043.431152
577.6168213	1687.7875977  2	5119.992188	8043.431152
577.8168335	1687.7741699  2	5117.902344	8043.431152
578.0168457	1687.7607422  2	5115.8125	8043.431152
578.2168579	1687.7474365  2	5113.71875	8043.431152
578.4168701	1687.7342529  2	5111.630859	8043.431152
578.6168823	1687.7210693  2	5109.542969	8043.431152
578.8168945	1687.7078857  2	5107.453125	8043.431152
579.0169067	1687.6948242  2	5105.365234	8043.431152
579.2169189	1687.6818848  2	5103.277344	8043.431152
579.4169312	1687.6689453  2	5101.191406	8043.431152
579.6169434	1687.6560059  2	5099.105469	8043.431152
579.8169556	1687.6431885  2	5097.019531	8043.431152
580.0169678	1687.6304932  2	5094.931641	8043.431152
580.21698	1687.6177979  2	5092.847656	8043.431152
580.4169922	1687.6051025  2	5090.761719	8043.431152
580.6170044	1687.5925293  2	5088.675781	8043.431152
580.8170166	1687.5799561  2	5086.59375	8043.431152
581.0170288	1687.5675049  2	5084.507813	8043.431152
581.217041	1687.5550537  2	5082.425781	8043.431152
581.4170532	1687.5427246  2	5080.341797	8043.431152
581.6170654	1687.5303955  2	5078.259766	8043.431152
581.8170776	1687.5181885  2	5076.179688	8043.431152
582.0170898	1687.5059814  2	5074.097656	8043.431152
582.2171021	1687.4938965  2	5072.015625	8043.431152
582.4171143	1687.4818115  2	5069.935547	8043.431152
582.6171265	1687.4697266  2	5067.853516	8043.431152
582.8171387	1687.4577637  2	5065.775391	8043.431152
583.0171509	1687.4459229  2	5063.695313	8043.431152
583.2171631	1687.4340820  2	5061.617188	8043.431152
583.4171753	1687.4222412  2	5059.537109	8043.431152
583.6171875	1687.4105225  2	5057.458984	8043.431152
583.8171997	1687.3988037  2	5055.380859	8043.431152
584.0172119	1687.3870850  2	5053.304688	8043.431152
584.2172241	1687.3754883  2	5051.228516	8043.431152
584.4172363	1687.3640137  2	5049.152344	8043.431152
584.6172485	1687.3525391  2	5047.074219	8043.431152
584.8172607	1687.3410645  2	5044.998047	8043.431152
585.0172729	1687.3297119  2	5042.923828	8043.431152
585.2172852	1687.3183594  2	5040.849609	8043.431152
585.4172974	1687.3071289  2	5038.775391	8043.431152
585.6173096	1687.2958984  2	5036.701172	8043.431152
585.8173218	1687.2847900  2	5034.626953	8043.431152
586.017334	1687.2736816  2	5032.556641	8043.431152
586.2173462	1687.2625732  2	5030.482422	8043.431152
586.4173584	1687.2515869  2	5028.412109	8043.431152
586.6173706	1687.2406006  2	5026.339844	8043.431152
586.8173828	1687.2297363  2	5024.269531	8043.431152
587.017395	1687.2188721  2	5022.195313	8043.431152
587.2174072	1687.2080078  2	5020.126953	8043.431152
587.4174194	1687.1972656  2	5018.056641	8043.431152
587.6174316	1687.1865234  2	5015.986328	8043.431152
587.8174438	1687.1759033  2	5013.917969	8043.431152
588.0174561	1687.1652832  2	5011.847656	8043.431152
588.2174683	1687.1546631  2	5009.783203	8043.431152
588.4174805	1687.1441650  2	5007.714844	8043.431152
588.6174927	1687.1336670  2	5005.646484	8043.431152
588.8175049	1687.1232910  2	5003.580078	8043.431152
589.0175171	1687.1129150  2	5001.513672	8043.431152
589.2175293	1687.1026611  2	4999.449219	8043.431152
589.4175415	1687.0924072  2	4997.396484	8043.431152
589.6175537	1687.0821533  2	4995.34375	8043.431152
589.8175659	1687.0718994  2	4993.292969	8043.431152
590.0175781	1687.0617676  2	4991.242188	8043.431152
590.2175903	1687.0517578  2	4989.195313	8043.431152
590.4176025	1687.0417480  2	4987.146484	8043.431152
590.6176147	1687.0317383  2	4985.101563	8043.431152
590.817627	1687.0217285  2	4983.054688	8043.431152
591.0176392	1687.0118408  2	4981.009766	8043.431152
591.2176514	1687.0020752  2	4978.964844	8043.431152
591.4176636	1686.9921875  2	4976.921875	8043.431152
591.6176758	1686.9824219  2	4974.880859	8043.431152
591.817688	1686.9727783  2	4972.839844	8043.431152
592.0177002	1686.9631348  2	4970.798828	8043.431152
592.2177124	1686.9534912  2	4968.757813	8043.431152
592.4177246	1686.9438477  2	4966.716797	8043.431152
592.6177368	1686.9343262  2	4964.677734	8043.431152
592.817749	1686.9248047  2	4962.638672	8043.431152
593.0177612	1686.9154053  2	4960.601563	8043.431152
593.2177734	1686.9060059  2	4958.5625	8043.431152
593.4177856	1686.8966064  2	4956.525391	8043.431152
593.6177979	1686.8873291  2	4954.490234	8043.431152
593.8178101	1686.8780518  2	4952.453125	8043.431152
594.0178223	1686.8688965  2	4950.417969	8043.431152
594.2178345	1686.8597412  2	4948.380859	8043.431152
594.4178467	1686.8505859  2	4946.347656	8043.431152
594.6178589	1686.8414307  2	4944.314453	8043.431152
594.8178711	1686.8323975  2	4942.28125	8043.431152
595.0178833	1686.8233643  2	4940.246094	8043.431152
595.2178955	1686.8144531  2	4938.212891	8043.431152
595.4179077	1686.8055420  2	4936.181641	8043.431152
595.6179199	1686.7966309  2	4934.150391	8043.431152
595.8179321	1686.7878418  2	4932.119141	8043.431152
596.0179443	1686.7790527  2	4930.087891	8043.431152
596.2179565	1686.7702637  2	4928.056641	8043.431152
596.4179688	1686.7614746  2	4926.027344	8043.431152
596.617981	1686.7528076  2	4924	8043.431152
596.8179932	1686.7442627  2	4921.970703	8043.431152
597.0180054	1686.7355957  2	4919.941406	8043.431152
597.2180176	1686.7270508  2	4917.912109	8043.431152
597.4180298	1686.7186279  2	4915.884766	8043.431152
597.618042	1686.7100830  2	4913.857422	8043.431152
597.8180542	1686.7016602  2	4911.832031	8043.431152
598.0180664	1686.6932373  2	4909.804688	8043.431152
598.2180786	1686.6849365  2	4907.779297	8043.431152
598.4180908	1686.6766357  2	4905.755859	8043.431152
598.618103	1686.6683350  2	4903.730469	8043.431152
598.8181152	1686.6601562  2	4901.707031	8043.431152
599.0181274	1686.6519775  2	4899.683594	8043.431152
599.2181396	1686.6437988  2	4897.658203	8043.431152
599.4181519	1686.6356201  2	4895.636719	8043.431152
599.6181641	1686.6275635  2	4893.615234	8043.431152
599.8181763	1686.6195068  2	4891.59375	8043.431152
600.0181885	1686.6115723  2	4889.572266	8043.431152
600.2182007	1686.6036377  2	4887.550781	8043.431152
600.4182129	1686.5957031  2	4885.529297	8043.431152
600.6182251	1686.5877686  2	4883.509766	8043.431152
600.8182373	1686.5799561  2	4881.490234	8043.431152
601.0182495	1686.5721436  2	4879.472656	8043.431152
601.2182617	1686.5643311  2	4877.453125	8043.431152
601.4182739	1686.5566406  2	4875.435547	8043.431152
601.6182861	1686.5488281  2	4873.417969	8043.431152
601.8182983	1686.5412598  2	4871.400391	8043.431152
602.0183105	1686.5335693  2	4869.384766	8043.431152
602.2183228	1686.5260010  2	4867.367188	8043.431152
602.418335	1686.5184326  2	4865.351563	8043.431152
602.6183472	1686.5108643  2	4863.337891	8043.431152
602.8183594	1686.5034180  2	4861.324219	8043.431152
603.0183716	1686.4959717  2	4859.308594	8043.431152
603.2183838	1686.4885254  2	4857.292969	8043.431152
603.418396	1686.4812012  2	4855.28125	8043.431152
603.6184082	1686.4738770  2	4853.269531	8043.431152
603.8184204	1686.4665527  2	4851.257813	8043.431152
604.0184326	1686.4592285  2	4849.244141	8043.431152
604.2184448	1686.4520264  2	4847.232422	8043.431152
604.418457	1686.4448242  2	4845.222656	8043.431152
604.6184692	1686.4376221  2	4843.212891	8043.431152
604.8184814	1686.4304199  2	4841.203125	8043.431152
605.0184937	1686.4233398  2	4839.193359	8043.431152
605.2185059	1686.4162598  2	4837.183594	8043.431152
605.4185181	1686.4093018  2	4835.175781	8043.431152
605.6185303	1686.4022217  2	4833.167969	8043.431152
605.8185425	1686.3952637  2	4831.162109	8043.431152
606.0185547	1686.3883057  2	4829.152344	8043.431152
606.2185669	1686.3814697  2	4827.146484	8043.431152
606.4185791	1686.3745117  2	4825.142578	8043.431152
606.6185913	1686.3676758  2	4823.134766	8043.431152
606.8186035	1686.3608398  2	4821.130859	8043.431152
607.0186157	1686.3541260  2	4819.125	8043.431152
607.2186279	1686.3474121  2	4817.121094	8043.431152
607.4186401	1686.3406982  2	4815.119141	8043.431152
